stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
CHPEGU-E,362903,Charles Péguy,47.530013,-0.620308,0,Europe/Paris,1
CHPEGUY,855516,Charles Péguy,47.529912,-0.620285,0,Europe/Paris,1
CIAVRI-E,25684,Avrillé Cimetière,47.506563,-0.590418,0,Europe/Paris,1
CIAVRILL,24835,Avrillé Cimetière,47.506404,-0.591072,0,Europe/Paris,1
CIMETI-E,7431,Cimetière de l'Est,47.471236,-0.5277269999999999,0,Europe/Paris,1
CIMETIER,6354,Cimetière de l'Est,47.471369,-0.527739,0,Europe/Paris,1
CIMETR-E,32029,Trélazé Cimetière,47.446271,-0.4623,0,Europe/Paris,1
CIMTRELA,31082,Trélazé Cimetière,47.446401,-0.462597,0,Europe/Paris,1
CIOUES-E,18204,Cimetière de l'Ouest,47.479344,-0.570747,0,Europe/Paris,1
CIOUEST,16897,Cimetière de l'Ouest,47.478481,-0.569684,0,Europe/Paris,1
CITESO-E,3002,La Cité-Chabada,47.488508,-0.535663,0,Europe/Paris,1
CITESOLI,61161,La Cité-Chabada,47.488444,-0.536219,0,Europe/Paris,1
CITEUN-E,27788,Cité Universitaire,47.478676,-0.598176,0,Europe/Paris,1
CITEUNIV,30394,Cité Universitaire,47.478879,-0.59788,0,Europe/Paris,1
CITRON-E,4467,Citronnelle,47.479321,-0.633746,0,Europe/Paris,1
CITRONNL,1586,Citronnelle,47.479422,-0.634007,0,Europe/Paris,1
CLAIE,3838,Claie,47.460763,-0.627112,0,Europe/Paris,0
CLAUDE-E,14882,Claudel,47.449984,-0.5668069999999999,0,Europe/Paris,1
CLAUDEL,14,Claudel,47.449507,-0.5662509999999999,0,Europe/Paris,1
CLAVERIE,32135,Claverie,47.486652,-0.504501,0,Europe/Paris,1
CLEMEG-E,24799,St-Clément Église,47.524854,-0.745217,0,Europe/Paris,0
CLEMEGLI,6423,St-Clément Église,47.524816,-0.74561,0,Europe/Paris,0
CLEMOI-E,26438,Constant Lemoine,47.471959,-0.541621,0,Europe/Paris,1
CLEMOINE,54191,Constant Lemoine,47.471994,-0.54209,0,Europe/Paris,1
CLINIQ-E,27786,Clinique St-Didier,47.485338,-0.587427,0,Europe/Paris,1
CLINIQUE,26512,Clinique St-Didier,47.485155,-0.587077,0,Europe/Paris,1
CLODOR-E,17722,Clos Doreau,47.496336,-0.425149,0,Europe/Paris,0
CLODOREA,31214,Clos Doreau,47.496241,-0.425249,0,Europe/Paris,0
CLOS9-E,19966,Clos Neuf,47.42249,-0.565539,0,Europe/Paris,1
CLOSDU-E,700600,Clos du Vau,47.57714,-0.458142,0,Europe/Paris,0
CLOSDUVA,900000,Clos du Vau,47.577249,-0.458131,0,Europe/Paris,0
CLOSNEUF,23457,Clos Neuf,47.422416,-0.565486,0,Europe/Paris,1
CLOSVI-E,20765,Clos de la Vigne,47.441641,-0.611258,0,Europe/Paris,1
CLOSVIGN,17761,Clos de la Vigne,47.441596,-0.611293,0,Europe/Paris,1
CLOTEA-E,834642,Cloteau,47.507532,-0.408483,0,Europe/Paris,0
CLOTEAU,466331,Cloteau,47.507515,-0.408623,0,Europe/Paris,0
CLOUET,17775,Clouet,47.480228,-0.5662469999999999,0,Europe/Paris,1
CLOUET-E,6874,Clouet,47.480639,-0.566362,0,Europe/Paris,1
CNFPT,22225,CNFPT,47.472384,-0.599778,0,Europe/Paris,1
CNFPT-E,32156,CNFPT,47.472295,-0.600104,0,Europe/Paris,1
COINTR-E,6267,Cointreau,47.476442,-0.507312,0,Europe/Paris,1
COINTREA,9457,Cointreau,47.476369,-0.507643,0,Europe/Paris,1
COLOMB,74257,Colombier,47.482464,-0.49058,0,Europe/Paris,1
COLOM-E,64617,Colombier,47.482555,-0.490383,0,Europe/Paris,1
CORMI-E,8668,Cormiers,47.458047,-0.515383,0,Europe/Paris,0
CORMIER,24903,Cormiers,47.458362,-0.515926,0,Europe/Paris,0
CORNCR-E,434360,Croix Verte,47.474017,-0.354858,0,Europe/Paris,0
CORNCROI,650527,Croix Verte,47.474177,-0.35473,0,Europe/Paris,0
CORNMA-E,575617,Corné Mairie,47.470907,-0.350614,0,Europe/Paris,0
CORNMAIR,544320,Corné Mairie,47.470999,-0.350606,0,Europe/Paris,0
COSSE,12393,Cosse,47.438224,-0.553215,0,Europe/Paris,1
COSSE-E,7690,Cosse,47.437941,-0.5535099999999999,0,Europe/Paris,1
COTTAGE,4531,Cottage,47.494799,-0.515339,0,Europe/Paris,1
COTTAG-E,5184,Cottage,47.494589,-0.515134,0,Europe/Paris,1
COUBERTI,6822,Jean Bouin,47.459148,-0.532961,0,Europe/Paris,1
COUREAU,617489,Coureau,47.420394,-0.368765,0,Europe/Paris,0
COUTARDI,310689,Coutardière,47.468713,-0.40762,0,Europe/Paris,0
COUTAR-E,268168,Coutardière,47.468451,-0.407502,0,Europe/Paris,0
CRBEAU,21760,Croix de Beauvais,47.611882,-0.585323,0,Europe/Paris,0
CRBEAU-E,12387,Croix de Beauvais,47.611998,-0.585125,0,Europe/Paris,0
CRBLANCH,20575,Croix Blanche,47.480857,-0.517178,0,Europe/Paris,1
CRBLAN-E,21587,Croix Blanche,47.480756,-0.517145,0,Europe/Paris,1
CRESSO-E,191441,Cressonnière,47.474326,-0.49234,0,Europe/Paris,0
CRESSONN,407603,Cressonnière,47.474331,-0.492068,0,Europe/Paris,0
CRETAUDI,809228,Crétaudière,47.475625,-0.366224,0,Europe/Paris,0
CRETAU-E,747849,Crétaudière,47.47555,-0.366299,0,Europe/Paris,0
CRFRUX,29507,Croix des Frux,47.503213,-0.6909650000000001,0,Europe/Paris,0
CRFRUX-E,10392,Croix des Frux,47.503348,-0.690967,0,Europe/Paris,0
CROISE-E,29354,Croisette,47.450963,-0.600432,0,Europe/Paris,1
CROISETT,28700,Croisette,47.450933,-0.600121,0,Europe/Paris,1
CROIXV-E,28430,Route de Bouchemaine,47.444974,-0.577209,0,Europe/Paris,0
CROIXVER,27646,Route de Bouchemaine,47.44489,-0.5772659999999999,0,Europe/Paris,0
CRVESC-E,485025,Croix Verte,47.474234,-0.35475,0,Europe/Paris,0
CRVESCOL,697945,Croix Verte,47.474296,-0.354762,0,Europe/Paris,0
CSARTHE,114,Croix de Sarthe,47.53995,-0.57031,0,Europe/Paris,0
CSARTH-E,2380,Croix de Sarthe,47.540117,-0.569923,0,Europe/Paris,0
CTRETR-E,6456,Centre de Tri,47.452567,-0.570792,0,Europe/Paris,1
CTRETRI,2211,Centre de Tri,47.452235,-0.570336,0,Europe/Paris,1
DAGUEG-E,732652,Daguenière Église,47.4193,-0.436781,0,Europe/Paris,0
DAGUEGLI,114161,Daguenière Église,47.419408,-0.436785,0,Europe/Paris,0
DAGUER-E,8833,Dojo Daguerre,47.44656,-0.506827,0,Europe/Paris,1
DAGUERRE,2483,Dojo Daguerre,47.446594,-0.506382,0,Europe/Paris,1
DAGUVA-E,863802,Val d'Authion,47.419309,-0.428042,0,Europe/Paris,0
DAGUVALA,929816,Val d'Authion,47.419393,-0.428217,0,Europe/Paris,0
DANEMA,11354,Danemark,47.527855,-0.5975510000000001,0,Europe/Paris,1
DANEMA-E,5563,Danemark,47.527721,-0.597817,0,Europe/Paris,1
DANGELIN,79140,Daniel Gélin,47.445119,-0.526964,0,Europe/Paris,1
DARWIN,13304,Darwin,47.473837,-0.604198,0,Europe/Paris,0
DARWIN-E,12749,Darwin,47.474255,-0.60523,0,Europe/Paris,0
DAUTEL,22320,Dautel,47.44282,-0.483688,0,Europe/Paris,0
DAUTEL-E,26667,Dautel,47.442871,-0.483276,0,Europe/Paris,0
DAVIERES,463464,Davières,47.583186,-0.477864,0,Europe/Paris,0
DEBEAU-E,9943,De Beauvoir,47.529041,-0.614687,0,Europe/Paris,0
DEBEAUVO,20135,De Beauvoir,47.528946,-0.614638,0,Europe/Paris,0
DEBUSS31,24570,Collège Debussy,47.4885,-0.515913,0,Europe/Paris,0
DEBUSS-E,612,Debussy,47.48842,-0.51583,0,Europe/Paris,1
DEBUSSY,32335,Debussy,47.48831,-0.516113,0,Europe/Paris,1
DEGAUL-E,17571,De Gaulle,47.453391,-0.479013,0,Europe/Paris,0
DEGAULLE,30690,De Gaulle,47.453555,-0.479325,0,Europe/Paris,0
DELACR-E,3905,Delacroix,47.454898,-0.528833,0,Europe/Paris,1
DELACROI,5132,Delacroix,47.454901,-0.528627,0,Europe/Paris,1
DELATA-E,29323,De Lattre,47.453187,-0.541377,0,Europe/Paris,1
DELATR-E,25487,De Lattre,47.452337,-0.541852,0,Europe/Paris,1
DELATTAS,27760,De Lattre,47.453364,-0.5412,0,Europe/Paris,1
DELATTRE,10046,De Lattre,47.452609,-0.541648,0,Europe/Paris,1
DELESC-E,22260,Delescluze,47.466048,-0.6050450000000001,0,Europe/Paris,1
DELESCL,27348,Delescluze,47.466083,-0.604892,0,Europe/Paris,1
DESCAZ-E,25148,Descazeaux,47.476786,-0.566113,0,Europe/Paris,1
DESCAZEA,5599,Descazeaux,47.477432,-0.565945,0,Europe/Paris,1
DESER-E,60376,De Serre,47.477763,-0.614765,0,Europe/Paris,0
DESERRE,25513,De Serre,47.477786,-0.61533,0,Europe/Paris,0
DESJARDI,18446,Desjardins,47.477948,-0.5302750000000001,0,Europe/Paris,1
DESJAR-E,8104,Desjardins,47.477862,-0.530132,0,Europe/Paris,1
DESMAZ,15401,Desmazières,47.462542,-0.5345259999999999,0,Europe/Paris,0
DESMAZ-E,15428,Desmazières,47.462647,-0.535002,0,Europe/Paris,0
DEUVAL,17151,Deux Vallées,47.568378,-0.498756,0,Europe/Paris,0
DEUVAL-E,575510,Deux Vallées,47.568333,-0.498699,0,Europe/Paris,0
DGELIN-E,81163,Daniel Gélin,47.445152,-0.527125,0,Europe/Paris,1
DIONNEAU,28948,Dionneau,47.438788,-0.530002,0,Europe/Paris,1
DIONNE-E,9126,Dionneau,47.438786,-0.530247,0,Europe/Paris,1
DIONNIER,4977,Dionnière,47.543693,-0.485056,0,Europe/Paris,0
DIX8JU-E,22297,18 Juin,47.529605,-0.618041,0,Europe/Paris,0
DIX8JUI,2997,18 Juin,47.529528,-0.618128,0,Europe/Paris,1
DOMVAL,15402,Domaine du Val,47.537042,-0.625043,0,Europe/Paris,1
DOMVAL-E,366109,Domaine du Val,47.536901,-0.6249749999999999,0,Europe/Paris,1
DOMVATER,266184,Domaine du Val,47.536643,-0.62479,0,Europe/Paris,0
DOYENNE,24995,Doyenné,47.490608,-0.532581,0,Europe/Paris,1
DOYENN-E,10951,Doyenné,47.490584,-0.532206,0,Europe/Paris,1
DUBE,11379,Dube,47.415859,-0.523038,0,Europe/Paris,1
DUBELL-E,3812,Du Bellay,47.492176,-0.513243,0,Europe/Paris,0
DUMESN-E,5561,Dumesnil,47.473815,-0.566934,0,Europe/Paris,1
DUMESNIL,4581,Dumesnil,47.473868,-0.567564,0,Europe/Paris,1
DUREL1-E,749082,Durellerie Carrée,47.428923,-0.641367,0,Europe/Paris,0
DUREL2-E,631634,Durellerie Patis,47.431119,-0.641869,0,Europe/Paris,0
DURELLE1,530721,Durellerie Carrée,47.428933,-0.641212,0,Europe/Paris,0
DURELLE2,489663,Durellerie Patis,47.4311,-0.641738,0,Europe/Paris,0
DURVIL-E,22678,Dumont d'Urville,47.445056,-0.557235,0,Europe/Paris,1
DURVILLE,28495,Dumont d'Urville,47.445205,-0.557177,0,Europe/Paris,1
EBEAUP-E,9811,Ébeaupin,47.464415,-0.62481,0,Europe/Paris,0
EBEAUPIN,22853,Ébeaupin,47.464338,-0.62474,0,Europe/Paris,0
EBLE,18451,Eblé,47.455317,-0.566319,0,Europe/Paris,1
ECHATS,24869,Échats,47.480706,-0.632067,0,Europe/Paris,1
ECHATS-E,30592,Échats,47.481018,-0.631917,0,Europe/Paris,1
ECHMA-E,30440,Echman,47.490228,-0.575637,0,Europe/Paris,1
ECHMAN,20511,Echman,47.490175,-0.575806,0,Europe/Paris,1
ECLATE-E,15952,Éclateries,47.451073,-0.5199820000000001,0,Europe/Paris,1
ECLATERI,28347,Éclateries,47.451199,-0.519733,0,Europe/Paris,1
ECOANDAR,621938,Andard École,47.457398,-0.398655,0,Europe/Paris,0
ECOBAU-D,366802,Louise Michel,47.503093,-0.316221,0,Europe/Paris,0
ECOTIE-E,24531,Écotière,47.363601,-0.505626,0,Europe/Paris,0
ECOTIERE,28731,Écotière,47.363515,-0.505663,0,Europe/Paris,0
ECUILL,3505,Ecuillé Mairie,47.616506,-0.560967,0,Europe/Paris,0
EGLTRE-E,1318,Trélazé Église,47.445443,-0.464612,0,Europe/Paris,1
EGLTRELA,208,Trélazé Église,47.445574,-0.464941,0,Europe/Paris,1
ELYSEE-E,20767,Élysée,47.473703,-0.584891,0,Europe/Paris,0
EMPIRE,15565,Empiré,47.423122,-0.592835,0,Europe/Paris,0
EMPIRE-E,15466,Empiré,47.422909,-0.593306,0,Europe/Paris,0
EPINAY,158422,L'Épinay,47.432636,-0.377326,0,Europe/Paris,0
EPIRE,27409,Épiré,47.398581,-0.634615,0,Europe/Paris,0
EPIRE-E,7152,Épiré,47.398263,-0.634565,0,Europe/Paris,0
ERIGNE,30529,Érigné,47.40081,-0.530603,0,Europe/Paris,1
ERIGNE-E,31182,Érigné,47.400598,-0.530511,0,Europe/Paris,1
ESA,6717,ESA,47.458532,-0.544915,0,Europe/Paris,1
ESA-E,19309,ESA,47.458957,-0.545354,0,Europe/Paris,1
ESATBE-E,611355,ESAT Béjonnières,47.481344,-0.510196,0,Europe/Paris,0
ESATBEJO,241355,ESAT Béjonnières,47.481282,-0.510115,0,Europe/Paris,0
ESNAUD-E,91404,L'Esnauderie,47.593146,-0.549715,0,Europe/Paris,0
ESNAUDER,511998,L'Esnauderie,47.593253,-0.549823,0,Europe/Paris,0
ESPACE5A,8609,Espace Anjou,47.46739,-0.520326,0,Europe/Paris,1
ESPACE5B,6519,Espace Anjou,47.467591,-0.5204839999999999,0,Europe/Paris,1
ESPLO-E,17768,Espace Longuenée,47.54016,-0.672764,0,Europe/Paris,1
ESP-LON,16227,Espace Longuenée,47.540102,-0.672993,0,Europe/Paris,1
ESPMON-E,34314,Espéranto,47.529501,-0.603745,0,Europe/Paris,1
ESPMONTR,15922,Espéranto,47.529419,-0.603658,0,Europe/Paris,1
ESTAMI-E,673452,L'Estaminet,47.56624,-0.503062,0,Europe/Paris,0
ESTAMINE,579551,L'Estaminet,47.565738,-0.503877,0,Europe/Paris,0
FACUL-SS,7400,Faculté,47.479322,-0.550989,0,Europe/Paris,1
FACULT-E,30202,Faculté,47.479299,-0.55076,0,Europe/Paris,1
FFAURE,28159,Félix Faure,47.48566,-0.547307,0,Europe/Paris,0
FFAURE-E,13088,Félix Faure,47.485487,-0.546939,0,Europe/Paris,0
FIEFGENT,22382,Fief Gentil,47.533317,-0.526159,0,Europe/Paris,0
FIEGEN-E,24053,Fief Gentil,47.533279,-0.52605,0,Europe/Paris,0
FMEDEC-E,2930,Fac de Médecine,47.48739,-0.552561,0,Europe/Paris,0
FMEDECIN,10330,Fac de Médecine,47.48718,-0.552285,0,Europe/Paris,0
FO-LOR-R,170,Foch-Maison Bleue,47.469676,-0.5489889999999999,0,Europe/Paris,1
FONTAI-E,26615,La Fontaine,47.569663,-0.590349,0,Europe/Paris,0
FONTAINE,15253,La Fontaine,47.569642,-0.590538,0,Europe/Paris,0
FORGES,3128,Les Forges,47.386438,-0.645165,0,Europe/Paris,0
FORGES-E,1732,Les Forges,47.386304,-0.6452290000000001,0,Europe/Paris,0
FOUDON,534977,Foudon,47.492288,-0.425368,0,Europe/Paris,0
FOUDON-E,375171,Foudon,47.492273,-0.42521,0,Europe/Paris,0
FOUQUE-E,28861,Fouquetterie,47.468041,-0.705301,0,Europe/Paris,0
FOUQUETT,1497,Fouquetterie,47.467921,-0.705179,0,Europe/Paris,0
FOUSSEAU,24740,Fousseaux,47.515771,-0.468508,0,Europe/Paris,0
FOUSSE-E,25785,Fousseaux,47.515807,-0.468631,0,Europe/Paris,0
FRANCA-E,27417,Françaiserie,47.521484,-0.466227,0,Europe/Paris,1
FRANCAIS,26601,Françaiserie,47.520938,-0.465769,0,Europe/Paris,1
FRANVI-E,13502,François Villon,47.433643,-0.522855,0,Europe/Paris,1
FRANVILL,15918,François Villon,47.433724,-0.523151,0,Europe/Paris,1
FRATE-E,71441,Fraternité,47.490839,-0.561683,0,Europe/Paris,1
FRATER,49164,Fraternité,47.491015,-0.562371,0,Europe/Paris,1
FRAVISCO,697386,François Villon,47.43303,-0.521968,0,Europe/Paris,0
FRCEVE-E,15734,Cevert,47.446567,-0.543635,0,Europe/Paris,1
FRCEVERT,14982,Cevert,47.446348,-0.544187,0,Europe/Paris,1
FREMUR,18974,Frémur,47.45871,-0.5582240000000001,0,Europe/Paris,1
FREMUR-E,19151,Frémur,47.458583,-0.5580889999999999,0,Europe/Paris,1
FRESNA-E,27900,Fresnaies,47.448234,-0.5009,0,Europe/Paris,1
FRESNAIE,286193,Fresnaies,47.448043,-0.500502,0,Europe/Paris,1
FROMIO-E,678514,Fromioux,47.509993,-0.7168679999999999,0,Europe/Paris,0
FROMIOUX,159425,Fromioux,47.509048,-0.714996,0,Europe/Paris,0
GADIFA-E,226554,Gadifaix,47.576028,-0.44943,0,Europe/Paris,0
GADIFAIX,789137,Gadifaix,47.576137,-0.449491,0,Europe/Paris,0
GAIGNE,150305,Gaigné,47.383924,-0.551447,0,Europe/Paris,0
GALIL-E,9088,Galilée,47.456715,-0.667898,0,Europe/Paris,0
GALILEE,17363,Galilée,47.456814,-0.66783,0,Europe/Paris,0
GALLIENI,16963,Gallieni,47.434617,-0.524572,0,Europe/Paris,1
GARD-D-E,735774,St-Sylvain Mairie,47.519795,-0.471135,0,Europe/Paris,1
GARDOT,27530,Gardot,47.468285,-0.533353,0,Europe/Paris,1
GARDOT-E,17618,Gardot,47.468284,-0.533103,0,Europe/Paris,1
GAREBO-E,14886,Bouchemaine Gare,47.416676,-0.614858,0,Europe/Paris,1
GAREBOUC,13972,Bouchemaine Gare,47.416637,-0.614744,0,Europe/Paris,1
GARECO-E,23799,Gare d'Écouflant,47.503879,-0.519712,0,Europe/Paris,0
GARECOUF,30849,Gare d'Écouflant,47.503599,-0.520183,0,Europe/Paris,0
GAREPAPI,16316,Gares Papin,47.464853,-0.558327,0,Europe/Paris,1
GARVIB-E,117813,Gare Vieux Briollay,47.572999,-0.482547,0,Europe/Paris,0
GARVIBRI,30863,Gare Vieux Briollay,47.573108,-0.482801,0,Europe/Paris,0
GASNIE-E,30059,Gasnier,47.485229,-0.571675,0,Europe/Paris,1
GASNIER,21628,Gasnier,47.48522,-0.571879,0,Europe/Paris,1
GASPAL-E,409,Gaspalon,47.452852,-0.507281,0,Europe/Paris,1
GASPALON,21485,Gaspalon,47.453286,-0.506952,0,Europe/Paris,1
GATS,7008,Les Gâts,47.474404,-0.517656,0,Europe/Paris,1
GAUBLOCB,21184,Gaubourgs,47.448444,-0.573255,0,Europe/Paris,0
GAUBOU-E,23234,Gaubourgs,47.449319,-0.573138,0,Europe/Paris,0
GAUGUI-E,397148,Paul Gauguin,47.526696,-0.464142,0,Europe/Paris,1
GAUGUIN,168097,Paul Gauguin,47.526766,-0.464629,0,Europe/Paris,1
GAUTIE-E,615013,Pas Gautier,47.471712,-0.409417,0,Europe/Paris,0
GAUTIER,538212,Pas Gautier,47.471528,-0.409564,0,Europe/Paris,0
GBREM-E,25296,Gares Bremont,47.465715,-0.559484,0,Europe/Paris,1
GDMAINE,14612,Grand Maine,47.467608,-0.593025,0,Europe/Paris,1
GDMAIN-E,15461,Grand Maine,47.467398,-0.59358,0,Europe/Paris,1
GDMOTTAY,327252,Grand Mottay,47.575797,-0.477639,0,Europe/Paris,0
GDMOTT-E,431561,Grand Mottay,47.575729,-0.477508,0,Europe/Paris,0
GDPERI-E,4875,Grand Périgné,47.473909,-0.614659,0,Europe/Paris,1
GDPERIGN,13901,Grand Périgné,47.473809,-0.614664,0,Europe/Paris,1
GDPRES-E,18745,Grand Pressoir,47.399489,-0.5281670000000001,0,Europe/Paris,0
GDPRESSO,39547,Grand Pressoir,47.399434,-0.527715,0,Europe/Paris,1
GEMMET-E,5906,Gemmetrie-ESAIP,47.463218,-0.499321,0,Europe/Paris,1
GEMMETR,27273,Gemmetrie-ESAIP,47.463176,-0.499144,0,Europe/Paris,1
GENDRIE,833019,Gendrie,47.498948,-0.324872,0,Europe/Paris,0
GENDRI-E,787054,Gendrie,47.498822,-0.324752,0,Europe/Paris,0
GENETI-E,30451,Genetière,47.494752,-0.440998,0,Europe/Paris,1
GENETIER,30363,Genetière,47.495005,-0.442515,0,Europe/Paris,0
GENIE,17276,Génie,47.457984,-0.563909,0,Europe/Paris,1
GENTR-E,30843,Gentric,47.447939,-0.485186,0,Europe/Paris,0
GENTRIC,45617,Gentric,47.447382,-0.485716,0,Europe/Paris,0
GERI25,4572,Grands Ruaux,47.565824,-0.555758,0,Europe/Paris,0
GERI25-E,19686,Grands Ruaux,47.565971,-0.5554519999999999,0,Europe/Paris,0
GERICA-E,2160,Géricault,47.459861,-0.523681,0,Europe/Paris,1
GERICAUL,9434,Géricault,47.460105,-0.524604,0,Europe/Paris,0
GGESSAND,18970,George Sand,47.433139,-0.519621,0,Europe/Paris,1
GGSAND-E,36947,George Sand,47.43334,-0.519533,0,Europe/Paris,1
GILLIE-E,13563,Gillier,47.474962,-0.525317,0,Europe/Paris,1
GILLIER,4265,Gillier,47.475051,-0.525888,0,Europe/Paris,1
GIRAD-E,53995,Girardeau,47.436438,-0.520408,0,Europe/Paris,1
GIRARDE,24763,Girardeau,47.436629,-0.520933,0,Europe/Paris,1
GLYCIN-E,28945,Glycines,47.498834,-0.52386,0,Europe/Paris,0
GLYCINES,2847,Glycines,47.499006,-0.52389,0,Europe/Paris,0
GOURON-E,1177,Gouronnières,47.483126,-0.569371,0,Europe/Paris,1
GOURONNI,19767,Gouronnières,47.482974,-0.569443,0,Europe/Paris,1
GPOMPIDO,2755,Pompidou,47.491891,-0.5923389999999999,0,Europe/Paris,0
GPOMPI-E,10339,Pompidou,47.492074,-0.59223,0,Europe/Paris,0
GRANBE-E,1713,Grange aux Belles,47.476709,-0.628329,0,Europe/Paris,1
GRANBELL,19824,Grange aux Belles,47.476672,-0.628594,0,Europe/Paris,1
GRANCHEM,658794,Grand Chemin,47.417564,-0.310771,0,Europe/Paris,0
GRANCLAY,748121,Grand Claye,47.38707,-0.5383520000000001,0,Europe/Paris,0
GRANCL-E,627562,Grand Clos,47.479806,-0.413527,0,Europe/Paris,0
GRANCLOS,51638,Grand Clos,47.479709,-0.413631,0,Europe/Paris,0
GRANDM-E,12485,Grandmont,47.486947,-0.587992,0,Europe/Paris,1
GRANDMON,11878,Grandmont,47.487549,-0.587593,0,Europe/Paris,1
GRANMA-E,605765,Grand Maison,47.546145,-0.478545,0,Europe/Paris,0
GRANMAIS,936827,Grand Maison,47.546108,-0.478274,0,Europe/Paris,0
GRANPI-E,22564,Grand Pin,47.473301,-0.631656,0,Europe/Paris,1
GRCARR-E,7784,Arena Loire,47.443454,-0.47829,0,Europe/Paris,1
GRCARREA,7000,Arena Loire,47.44346,-0.47869,0,Europe/Paris,1
GRCHAM-E,669,Grands Champs,47.514728,-0.434038,0,Europe/Paris,0
GRCHAMPS,364,Grands Champs,47.514649,-0.43421,0,Europe/Paris,0
GRESILLE,20154,Grésillé,47.459643,-0.605501,0,Europe/Paris,1
GRIMOR-E,24527,Grimorelle,47.529422,-0.5072990000000001,0,Europe/Paris,0
GRIMOREL,7975,Grimorelle,47.529494,-0.507307,0,Europe/Paris,0
GROLLI-E,30562,Grolière,47.353982,-0.527609,0,Europe/Paris,0
GROLLIER,29484,Grolière,47.353945,-0.527456,0,Europe/Paris,0
GRUICHE,306120,Gruiche,47.555045,-0.450359,0,Europe/Paris,0
GRUICH-E,560134,Gruiche,47.555054,-0.451011,0,Europe/Paris,0
GUERAND,12936,Guérandais,47.527135,-0.748555,0,Europe/Paris,0
GUERAN-E,12246,Guérandais,47.527255,-0.74848,0,Europe/Paris,0
GUILLAU,785925,Guillaumière,47.533051,-0.671843,0,Europe/Paris,0
GUILL-E,484479,Guillaumière,47.533142,-0.6717340000000001,0,Europe/Paris,0
GUILLEB.,13455,Guillebotte,47.437417,-0.5137,0,Europe/Paris,1
GUILLE-E,30927,Guillebotte,47.437282,-0.51329,0,Europe/Paris,1
GUINEZE,18158,Guinezert,47.461785,-0.630989,0,Europe/Paris,0
GUINEZ-E,13857,Guinezert,47.461784,-0.631082,0,Europe/Paris,0
HARAS,20835,Foch-Haras,47.467124,-0.551936,0,Europe/Paris,1
HARAS-E,3412,Foch-Haras,47.467252,-0.552234,0,Europe/Paris,1
HARENC,18680,Harenchères,47.448695,-0.615603,0,Europe/Paris,1
HARENC-E,498256,Harenchères,47.448572,-0.6159790000000001,0,Europe/Paris,0
HAUBOUCH,4077,Hauts de Bouchemaine,47.430487,-0.6095159999999999,0,Europe/Paris,1
HAUBOU-E,4893,Hauts de Bouchemaine,47.430068,-0.609392,0,Europe/Paris,1
HAUCOUD,318097,Haut Coudray,47.530417,-0.624038,0,Europe/Paris,1
HAUCOU-E,652182,Haut Coudray,47.530522,-0.624129,0,Europe/Paris,1
HAUTPR-E,52,Haut Pressoir,47.453158,-0.538099,0,Europe/Paris,1
HAUTPRES,2552,Haut Pressoir,47.453192,-0.538481,0,Europe/Paris,1
HDVSUB,159454,Hôtel de Ville,47.471981,-0.54631,0,Europe/Paris,1
HERMIT32,1981,L'Hermitage,47.584608,-0.417577,0,Europe/Paris,0
HIPPODRO,25067,Hippodrome,47.495699,-0.506402,0,Europe/Paris,1
HJOU32,18910,Haie Joulain,47.517582,-0.462656,0,Europe/Paris,0
HJOU32-E,32588,Haie Joulain,47.517487,-0.462736,0,Europe/Paris,0
HMAI,11449,Lorraine,47.47034,-0.547199,0,Europe/Paris,1
HMTRE-E,20239,Huit Mai,47.449399,-0.464995,0,Europe/Paris,1
HMTREL,14635,Huit Mai,47.449774,-0.465528,0,Europe/Paris,0
HOSGEM-E,6304,Ste-Gemmes Hôpital,47.422965,-0.560815,0,Europe/Paris,0
HOSGEMME,3118,Ste-Gemmes Hôpital,47.422862,-0.560785,0,Europe/Paris,0
HOTDIE-E,22507,Hôtel Dieu,47.479368,-0.561084,0,Europe/Paris,1
HOTDIEU,4414,Hôtel Dieu,47.479199,-0.559338,0,Europe/Paris,1
HOTELL-E,31454,Hôtellerie,47.488845,-0.518958,0,Europe/Paris,1
HOTELLER,30702,Hôtellerie,47.489373,-0.5195959999999999,0,Europe/Paris,1
HOUSSAY,802941,Houssaye,47.586496,-0.457032,0,Europe/Paris,0
HRECUL-E,1885,Haute de Reculée,47.485014,-0.552912,0,Europe/Paris,0
HRECULEE,11114,Haute de Reculée,47.485006,-0.552662,0,Europe/Paris,0
HTEBRUY,901720,Hautes Bruyères,47.59125,-0.452129,0,Europe/Paris,0
HTESBR-E,504742,Hautes Bruyères,47.591231,-0.452141,0,Europe/Paris,0
HUETTE-E,924330,Huetterie,47.458948,-0.478936,0,Europe/Paris,0
HUETTERI,899997,Huetterie,47.459257,-0.478339,0,Europe/Paris,0
HULLET-E,33384,Hulleteries,47.46546,-0.720908,0,Europe/Paris,0
HULLETER,25810,Hulleteries,47.465353,-0.720932,0,Europe/Paris,0
HUTREA-E,7382,Hutreau,47.432959,-0.554861,0,Europe/Paris,1
HUTREAU,10466,Hutreau,47.432917,-0.5545020000000001,0,Europe/Paris,1
INDUST-E,12168,Industrie,47.490015,-0.5228699999999999,0,Europe/Paris,1
INDUSTRI,11352,Industrie,47.490268,-0.522954,0,Europe/Paris,1
